#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.0.102
#tb 0: 333333/10000000
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1280x720
#sar 0: 0/1
#stream#, dts,        pts, duration,     size, hash
0,       1517,       1517,        1,  1843200, 6906c33af9d3fcd677fcb0f169262d8f
0,       1518,       1518,        1,  1843200, 7b407eab868a3af2c0fc55391ee0e751
0,       1521,       1521,        1,  1843200, b19056cabae81470f74f8af31a34e9e1
0,       1522,       1522,        1,  1843200, 6bbe7fdfec52b93f47c34d1392531503
0,       1523,       1523,        1,  1843200, 1a8ac6b9db0178d2fc6285fb888b0068
0,       1524,       1524,        1,  1843200, 7d931947c4092b4ac47561a7176c5e48
0,       1525,       1525,        1,  1843200, a0979f8d1261279f75f76196ffa8f538
0,       1526,       1526,        1,  1843200, dbc6bde95cdfb8b1c4c0232c0f432dc9
0,       1527,       1527,        1,  1843200, 99940a48a96a4958d95bad9628826a17
0,       1528,       1528,        1,  1843200, c48e71f105f82f615f357e5ed2eb3bd7
0,       1529,       1529,        1,  1843200, 3c13f72d4de7aaaae1528bf6f9664e27
0,       1530,       1530,        1,  1843200, 670d9952f3b1b6f76b50d362a788ccbf
0,       1531,       1531,        1,  1843200, 7cd1c66e167f16a6f575acc1abd626d9
0,       1532,       1532,        1,  1843200, 5487a0edcadb50d54c1c720e61166afb
0,       1533,       1533,        1,  1843200, b7bb0af7086b88d6566c97afec2096a3
0,       1534,       1534,        1,  1843200, 1194437b4da3e852966a478d260a5a28
0,       1535,       1535,        1,  1843200, a5e96ddf28a68cb9fe3218ed45604cf2
0,       1536,       1536,        1,  1843200, a67405f221deb6aee96dfe513e7b48b0
0,       1537,       1537,        1,  1843200, 625caf2567f5cc36354fd0da26b00c3b
0,       1538,       1538,        1,  1843200, 4c417454594d84b8c59a3871e4a6f3c9
0,       1539,       1539,        1,  1843200, 86a3e5b1473ddedc38a5d7130e7b796b
0,       1540,       1540,        1,  1843200, 34a0243d0447aadabd9c0afd2d36f8c0
0,       1541,       1541,        1,  1843200, 8ce0357d78bea59c06fc4e79add2ace2
0,       1542,       1542,        1,  1843200, 9b13830fd802146ef406a2d7f7950956
0,       1543,       1543,        1,  1843200, ca2110bb4b9599ae9de0ed2ef483c952
0,       1544,       1544,        1,  1843200, 8dcd9bad3c2cfec121b36a7a0e599d32
0,       1545,       1545,        1,  1843200, e76937eeb8565b96d2e189e8ddd1ccad
0,       1546,       1546,        1,  1843200, 9ac1c84dfcd8dce6cc0a120728377663
0,       1547,       1547,        1,  1843200, 5028483e9b4d52d6c1d39b131a997402
0,       1548,       1548,        1,  1843200, f82a14da1917c51680dfe0f78c627de8
0,       1549,       1549,        1,  1843200, 7f945281da46952772f9670adf1569bc
0,       1550,       1550,        1,  1843200, c1235ed8935d6f6bba3980d891970249
0,       1551,       1551,        1,  1843200, d53d11aedf84c2e4e04c15ece470c213
0,       1552,       1552,        1,  1843200, edd42f318789a32db4997bb1c5509790
0,       1553,       1553,        1,  1843200, 1e1d1a56d6a2517d30cd58e7cd2d9eb7
0,       1554,       1554,        1,  1843200, e292be1c336aa175fcdb6d1911d8cb77
0,       1555,       1555,        1,  1843200, 7fc1affda5db5a4cd25e94446350fae0
0,       1556,       1556,        1,  1843200, 7814070cdf8f212753059dca3e642e17
0,       1557,       1557,        1,  1843200, 57143775e59b666d641ea2d358df9952
0,       1558,       1558,        1,  1843200, e35b0a8b64bfd599802721923df73918
0,       1559,       1559,        1,  1843200, 077a07e439c45092fc14d72c67dcc671
0,       1560,       1560,        1,  1843200, 4066d44bb8ee2ca1cf03c5ad23738d94
0,       1561,       1561,        1,  1843200, 490975d5a83d271a2632f155a61377b1
0,       1562,       1562,        1,  1843200, c7e0f4643aed0f53ffda1a3d6a20ee5a
0,       1563,       1563,        1,  1843200, 033902d10a960c27826dc9dba0d681a1
0,       1564,       1564,        1,  1843200, c2a2105b86801bfcb6a30191777a19dc
0,       1565,       1565,        1,  1843200, ab126ea8d64cff1d56c4c3aa43b466b7
0,       1566,       1566,        1,  1843200, 3e08941b0be7a3bb48efbc2483a2415b
0,       1567,       1567,        1,  1843200, ecef86cee6565e40dbe71905f2510848
0,       1568,       1568,        1,  1843200, 66e21536bed729e8ea03ea402ea6b275
0,       1569,       1569,        1,  1843200, 72efd136a941fd94ac3b44b777076a76
0,       1570,       1570,        1,  1843200, 54f32e4cbac481dbb3e1d0a87e35305d
0,       1571,       1571,        1,  1843200, 8ae719618f0c424046924d5dfdcbc131
0,       1572,       1572,        1,  1843200, 5859f5fb8cc9dc1280cfb6cf105a298f
0,       1573,       1573,        1,  1843200, f99282538e65bc53227449c98fd5fecd
0,       1574,       1574,        1,  1843200, bed5a0c54d5eb5c234daeb15a0168a57
0,       1575,       1575,        1,  1843200, b696f479611f48b6667192870745083f
0,       1576,       1576,        1,  1843200, f78e8d327cc6aedafc811dc59f243526
0,       1577,       1577,        1,  1843200, 15146172a8b8581fec0b878aafed7517
0,       1578,       1578,        1,  1843200, fb5ce12df3346fa7a2daa481b6eb6e9f
0,       1579,       1579,        1,  1843200, cd14887d3b7ee11f2908e02055ad4d87
0,       1580,       1580,        1,  1843200, 2e168fe12b15b9102507aa886fa8cee6
0,       1581,       1581,        1,  1843200, 40d5e4231fb8ee4025319c01138d55c2
0,       1582,       1582,        1,  1843200, 50db083742b86b69b44f6853aae12267
0,       1583,       1583,        1,  1843200, 20c118ac7ccea90aec6a288b7aad7878
0,       1584,       1584,        1,  1843200, f91c84bf6bfea0c3a3b4264744f07882
0,       1585,       1585,        1,  1843200, 099406ac1361d1bcc70f902a8d3b35a4
0,       1586,       1586,        1,  1843200, 854db43cebff985d210b05649f2cd253
0,       1587,       1587,        1,  1843200, 83b294bf43a270a7d6f0a11f1977a8bd
0,       1588,       1588,        1,  1843200, 4c5c6dc16219c60b6d13e753f80233fa
0,       1589,       1589,        1,  1843200, 504831c90e505ec1d82f73be4b4f084d
0,       1590,       1590,        1,  1843200, 7d476b858c3a7afbd732298b8272276f
0,       1591,       1591,        1,  1843200, 7e3271baaecccf8e0e2835959a5612db
0,       1592,       1592,        1,  1843200, bd70201e98f358e355d17ea412a51464
0,       1593,       1593,        1,  1843200, 891c07aebf881c61ac85df9b026445d7
0,       1594,       1594,        1,  1843200, 5d4792284aeacaa71baae814a7f97801
0,       1595,       1595,        1,  1843200, 6227760348d74d7ce26d241c78b4fa1b
0,       1596,       1596,        1,  1843200, 6465e103e06e60e6b8dc0e9ce0b7eca0
0,       1597,       1597,        1,  1843200, ed25d4ca9328da46384faed16617d7f0
0,       1598,       1598,        1,  1843200, 91f7a84adc0f8661a2136a7bdafd0435
0,       1599,       1599,        1,  1843200, 7f1a2c6fd0fb30c711c36b4763e84145
0,       1600,       1600,        1,  1843200, d5c8da737b63aec8be15ea35da52c400
0,       1603,       1603,        1,  1843200, 3cfe1fe2a2e3597cfe62e42a68969c5e
0,       1604,       1604,        1,  1843200, 3fb8a62c7c56bf237a29d7b465ed17bd
0,       1605,       1605,        1,  1843200, a1bfe85aed15f218dbfab40b7f27aa55
0,       1606,       1606,        1,  1843200, 7c80336d4f90d91408c25f424d59c421
0,       1607,       1607,        1,  1843200, 13f38aa87ab56daa93086ff2c51050b3
0,       1608,       1608,        1,  1843200, 495d52f3a65c4b1e3d873f4873df769d
0,       1609,       1609,        1,  1843200, 8f28ee8f1a1a09e3b8ab66617078ea33
0,       1610,       1610,        1,  1843200, 8a69689f319b6266b90a379c9e114db1
0,       1611,       1611,        1,  1843200, f42d541e1c044b6cdf54a5b6c886913a
0,       1612,       1612,        1,  1843200, d20599581dc8e24e22801f6917bf9104
0,       1613,       1613,        1,  1843200, 9586c96ca1127e4f45fac9c591b6c4df
0,       1614,       1614,        1,  1843200, f2eb95a8bddd87604e51cd1b32743ce9
0,       1615,       1615,        1,  1843200, a6e79a751c073c2a976f10c75799f7a4
0,       1616,       1616,        1,  1843200, d22120214e394466713d79abae9dc340
0,       1617,       1617,        1,  1843200, 76257539f32bccf077251be8ee672ea4
0,       1618,       1618,        1,  1843200, 596371e263eb6ae5f1cef16a1f79e1cc
0,       1619,       1619,        1,  1843200, 720b69ab651d2f571c59aa83c9c69ca3
0,       1620,       1620,        1,  1843200, 0d5d134afbacb54588015a59b63b7dcd
0,       1621,       1621,        1,  1843200, 85e8c71d30516c86888061482d02651a
0,       1622,       1622,        1,  1843200, 9ce58bed46d135109718ac1f7174651c
0,       1623,       1623,        1,  1843200, a40f6a14526f54f5033966df605a2f66
0,       1624,       1624,        1,  1843200, e9643143c69efbdd3c742e7c2526740f
0,       1625,       1625,        1,  1843200, f721b80862250ea8bdeca8ca9387dee5
0,       1626,       1626,        1,  1843200, 37242238206520af9b360a8c380deec3
0,       1627,       1627,        1,  1843200, 1ea66a46ed4f37150bfbbbe7dd90adf4
0,       1628,       1628,        1,  1843200, e506f445507d8700d18bd86a141aa557
0,       1629,       1629,        1,  1843200, ca75a3464db4162db9935d58c3f54511
0,       1630,       1630,        1,  1843200, 47af1101163d40dd563e25bdead6f25c
0,       1631,       1631,        1,  1843200, 6697ffb9bbd1ec0f12b455f08a84c7d3
0,       1632,       1632,        1,  1843200, f5af9d635b681ffb317c2b1c217e762e
0,       1633,       1633,        1,  1843200, 73873f02cdfc540084bbb51d0ac6e5a6
0,       1634,       1634,        1,  1843200, 1d5aa19812a576a051613786da2fd420
0,       1635,       1635,        1,  1843200, b9776fef44e758290094e7e4ce75f64f
0,       1636,       1636,        1,  1843200, 5a49efd96d6aee95beaeffd0d8549fac
0,       1637,       1637,        1,  1843200, 12baf0109bac47689f41967dfedd8c94
0,       1638,       1638,        1,  1843200, 448e107b54d8e161d26d47071daa3f4d
0,       1639,       1639,        1,  1843200, e437afb99716175462bd0f95b2f9f0bd
0,       1640,       1640,        1,  1843200, 010e5dd5f21dc4377d2096d212c8a36f
0,       1641,       1641,        1,  1843200, 8459cd51d4bc7f93462775ea59b48776
0,       1642,       1642,        1,  1843200, 8b5ba21e328ef520a7ae332ed294aebd
0,       1643,       1643,        1,  1843200, 55310acacc54562c3a48a6cff5cc1a48
0,       1644,       1644,        1,  1843200, 5ff53b2ebd431ceee94302088e209c3d
0,       1645,       1645,        1,  1843200, f890d11237847e12a6d4226c139f3f68
0,       1646,       1646,        1,  1843200, c4e42101c4d6a3c316f179ae53e0c15a
0,       1647,       1647,        1,  1843200, 579a6a66931f52d480eebc957964db94
0,       1648,       1648,        1,  1843200, 63695a74de1d811a6db1479cd352e76a
0,       1649,       1649,        1,  1843200, 1b6b2571f1c2ef5448ccd626395f1beb
0,       1650,       1650,        1,  1843200, 666d9b05c674533795a52beb1210bce4
0,       1651,       1651,        1,  1843200, 0c5421cf568bfabe75d2a477e20c553e
0,       1652,       1652,        1,  1843200, dcb6b76786962d282588191551e88e83
0,       1653,       1653,        1,  1843200, 256f9aff0aef425764ffdf368e5e05be
0,       1654,       1654,        1,  1843200, 54da10a849b9a8a95cdf8572fd5535e8
0,       1655,       1655,        1,  1843200, 252835facb52e976fd94b506eba39850
0,       1656,       1656,        1,  1843200, 4170318e357f2abb7e19442a2ef4cec5
0,       1657,       1657,        1,  1843200, 25763488c3f4b80155aa5e0f07a3bce8
0,       1658,       1658,        1,  1843200, 5e79bf336ab10f4bbc3ca97047a6a6a3
0,       1659,       1659,        1,  1843200, a62fda25b44ce3518e2a47aea48f59d4
0,       1660,       1660,        1,  1843200, 4161205c4832d643e44b8164f0a9baed
0,       1661,       1661,        1,  1843200, 3d1491d12e20e252c063667edc616243
0,       1662,       1662,        1,  1843200, 813e0c7876d8e7e5549d636e67f0a0b8
0,       1663,       1663,        1,  1843200, 09ead3de1136f228a2ca5619e788fc99
0,       1664,       1664,        1,  1843200, f9142913f82b3d2f03421330bed30931
0,       1665,       1665,        1,  1843200, cb59330dcc54d495eb3890cb5b85a892
0,       1666,       1666,        1,  1843200, a5c3cc2527f0a166220f5a464b023e1f
0,       1667,       1667,        1,  1843200, 19a4c89d0947c74af4d4de100590202f
0,       1668,       1668,        1,  1843200, b32c88bd53c6dca8abba942cdc9d21ee
0,       1669,       1669,        1,  1843200, 6ac8a5840e5fa8b6b27c9ca1ff33cac8
0,       1670,       1670,        1,  1843200, 7697533518f359c65db7669ef4bca474
0,       1671,       1671,        1,  1843200, 0fc5dc541486dd0a38599c964e03a84f
0,       1672,       1672,        1,  1843200, 38e05dbc9c6c062b3230b3c2690d4e15
0,       1673,       1673,        1,  1843200, b8da87bcb8aec40ed0ec6b2b13691243
0,       1674,       1674,        1,  1843200, 07da37f9930210f251bbf3bc087760b9
0,       1675,       1675,        1,  1843200, aa896111b611170065cbc27db34373f5
0,       1676,       1676,        1,  1843200, f23ae00ab659dfbe6f7f942a0fb000b2
0,       1677,       1677,        1,  1843200, a70841645990a018e524906f76e485d6
0,       1678,       1678,        1,  1843200, 1b259eeabd64df3f1a090a4acd536227
0,       1679,       1679,        1,  1843200, 2962fb312d87110f45043716741b302b
0,       1680,       1680,        1,  1843200, c284b2674b0242377e9c7d746e98efd2
0,       1681,       1681,        1,  1843200, 115fd76806f273f39f48a72d7bef412b
0,       1682,       1682,        1,  1843200, 1fc750e20e8957ce698c33deafbd418c
0,       1685,       1685,        1,  1843200, c81311095c9c0bf5f2ae7eff860edbdd
0,       1686,       1686,        1,  1843200, 9fc8fc821f6ead6da8ff6e98e5d362f8
0,       1687,       1687,        1,  1843200, a248624e9d0b419ab9a534a4e1717782
0,       1688,       1688,        1,  1843200, 448719a7581c3f6cb85ee7267116d2cb
0,       1689,       1689,        1,  1843200, 823325214122e0668f776c064945ad74
0,       1690,       1690,        1,  1843200, 8199cfa01328a9af3009df9c5b9137c0
0,       1691,       1691,        1,  1843200, 54df95355fe40910f8755d37d900e23b
0,       1692,       1692,        1,  1843200, 46a2428a2e40d447bba3e840d8a1bdd1
0,       1693,       1693,        1,  1843200, 4100b8f14ee1987a3a417d035fa7c08e
0,       1694,       1694,        1,  1843200, 7ff2df1bd47f3a432f164be870c42974
0,       1695,       1695,        1,  1843200, 1f293a35790a39fbefe20d2de7d73f2f
0,       1696,       1696,        1,  1843200, cb68bb1d0c93907fe9790452d26a7cd7
0,       1697,       1697,        1,  1843200, f692ac81de42d78d27b04fb1fb807c7c
0,       1698,       1698,        1,  1843200, 8ed62c2eddcefa16eb3f4c1fd446fbcb
0,       1699,       1699,        1,  1843200, b2fea6713f6bd3b9f136b7eaf6d96386
0,       1700,       1700,        1,  1843200, 3fb19fa8924dbe140462c4fb602043c1
0,       1701,       1701,        1,  1843200, afca96d942613c16f0dbd65a728325c7
0,       1702,       1702,        1,  1843200, 44a6b2ccf291fe8b71f4fd54f70b063d
0,       1703,       1703,        1,  1843200, f082fdbb9a68661a4daa5218fb3d148b
0,       1704,       1704,        1,  1843200, 832b10cd6a04cf977c4c736fb993ff7a
0,       1705,       1705,        1,  1843200, 5d8ebae4aef3aa4e0ed745fef22475e0
0,       1706,       1706,        1,  1843200, e210d7c7ef647c056610a52d7a4ce70f
0,       1707,       1707,        1,  1843200, f168b1496f07b293d91c8d7b63ff6592
0,       1708,       1708,        1,  1843200, 6ed2174af3995f96990a97cdf7f25a3d
0,       1709,       1709,        1,  1843200, 3d6163dbad1f6d79eb18df5f2c061ee6
0,       1710,       1710,        1,  1843200, feafacd15d203321689ee7076e1a6987
0,       1711,       1711,        1,  1843200, 8eeed7ae1c58b4b7a6001a2844da0261
0,       1712,       1712,        1,  1843200, 08362c2f26f6cb7d8827734ccbe066f3
0,       1713,       1713,        1,  1843200, 2852569b53914c3c2cb992f56cd6a72e
0,       1714,       1714,        1,  1843200, a8342ce50283c8cae03b9ab0f18f7b77
0,       1715,       1715,        1,  1843200, cee1297ca01530341d90be34fe59b695
0,       1716,       1716,        1,  1843200, ec369926dcd3478d79e78a4e3a514bde
0,       1717,       1717,        1,  1843200, f326bc4a34b305b05e6ea1fabbd78a91
0,       1718,       1718,        1,  1843200, 02d8f86af90479b1f89c15e5ab6c22d7
0,       1719,       1719,        1,  1843200, e445355b2386cbf95a43920a6834951a
0,       1720,       1720,        1,  1843200, dbd5967ae29e703a7419b2ab05e7e3fc
0,       1721,       1721,        1,  1843200, 249e60f6ed9e5d015320c116cd87b6a8
0,       1722,       1722,        1,  1843200, ced3cc67643ab6a86751f7dcf71ca664
0,       1723,       1723,        1,  1843200, 84f098569d30281eaf519d8f77ed701a
0,       1724,       1724,        1,  1843200, b14a426b4672e006ceae6f04ca2b8390
0,       1725,       1725,        1,  1843200, af0b6a299dc09c0f27835c63460bfaed
0,       1726,       1726,        1,  1843200, c8992462464720e20b69af5fc8507daf
0,       1727,       1727,        1,  1843200, 52084f23737732af285afbd104a86ba9
0,       1728,       1728,        1,  1843200, 65409baf591378a3d90194b407910084
0,       1729,       1729,        1,  1843200, 07f13005aeab9fbd8aa7eb30b0200c1f
0,       1730,       1730,        1,  1843200, c42aaacb46c5a99730c2f5a6dd107db4
0,       1731,       1731,        1,  1843200, 1e5a500c501b7eedbe4ea7c832176dee
0,       1732,       1732,        1,  1843200, 7e79ca990a1fd693b57e7452f7c88fb1
0,       1733,       1733,        1,  1843200, d6b13c18c8485804795c23f0cc05f451
0,       1734,       1734,        1,  1843200, 48e95b16ebe39e4edffbf3fb4d73fb4e
0,       1735,       1735,        1,  1843200, 9e56ad766fa06a67b1321079b1725215
0,       1736,       1736,        1,  1843200, a6107cb469b9ae5aa195d06abf037cf6
0,       1737,       1737,        1,  1843200, 5e1a78df01ca0b5b6f9a5844bf095db9
0,       1738,       1738,        1,  1843200, 434cad1f5f71ee78a3c676899c421598
0,       1739,       1739,        1,  1843200, 2ec9154ada741310a3535eba68a453bd
0,       1740,       1740,        1,  1843200, cecbe41a8028cb8bec96f7050aba628e
0,       1741,       1741,        1,  1843200, 0fa9c1b4e0d2831e281a240d271ba2a5
0,       1742,       1742,        1,  1843200, b13dd69f6275e70c3bd0499948b738f5
0,       1743,       1743,        1,  1843200, 980169045b2f686df3ba65efd9393e59
0,       1744,       1744,        1,  1843200, fab8ba628c7917429c43f1c8b0275ca6
0,       1745,       1745,        1,  1843200, 583d250750d3d7502be3905948f72a42
0,       1746,       1746,        1,  1843200, 37a923195edc487524ec9c8bf0b4b5ec
0,       1747,       1747,        1,  1843200, 4d805a5367fae1736a2b1d551d0cb2ba
0,       1748,       1748,        1,  1843200, 2d496ae6e187dcd925c55a2a729a8d3e
0,       1749,       1749,        1,  1843200, e6a77c6b6ffaaaeed3f4681087498366
0,       1750,       1750,        1,  1843200, c1a9f36f0d59a9501c4c21ee82becac1
0,       1751,       1751,        1,  1843200, 8aa420c65c515c98d32f25c8b3695b4d
0,       1752,       1752,        1,  1843200, 628b5bd09e9ac3518c9af4974694287a
0,       1753,       1753,        1,  1843200, 0ace326cd563a852b626d7979a0550a7
0,       1754,       1754,        1,  1843200, dbd56f59a4184de0b945d5b3a09247be
0,       1755,       1755,        1,  1843200, d71562d035a64e4ff560942bb5728bba
0,       1756,       1756,        1,  1843200, 3beae7ec28da10178045291ba7613087
0,       1757,       1757,        1,  1843200, 4b34dcbdc01ab09e11ef9ea52c6a2f0f
0,       1758,       1758,        1,  1843200, dfad091f92aaa850a1245201130b8d9f
0,       1759,       1759,        1,  1843200, d5514c09870999272ba7d67124367b2f
0,       1760,       1760,        1,  1843200, e1fa3d89d2bf4d6bcbd8081e2b047311
0,       1761,       1761,        1,  1843200, 1a0661dbab113f0d3f105395f7dafe76
0,       1762,       1762,        1,  1843200, d03824004e6af5cfcb56aa07aa91d1e2
0,       1763,       1763,        1,  1843200, 6942c878bc8eeb8d2af99da76322d6bf
0,       1764,       1764,        1,  1843200, 639d02e9dd7424d3cfe270ee98aa082e
0,       1767,       1767,        1,  1843200, d26abb33c8b6c04852a2b8434656b05c
0,       1768,       1768,        1,  1843200, aad953d584ac3b708a58d38be6f090be
0,       1769,       1769,        1,  1843200, 7eec12dc6f00e45c639a66270c54ed4e
0,       1770,       1770,        1,  1843200, 38d15d90c34d01639b907f0d4b55fc44
0,       1771,       1771,        1,  1843200, ac9ccdce7c40078d8cd4daf18d621d9a
0,       1772,       1772,        1,  1843200, 77c343870629ccead413a1bcaffc2fe1
0,       1773,       1773,        1,  1843200, d2be5d7324c0267d6eabc0dec2567853
0,       1774,       1774,        1,  1843200, 5051972742b6185e23a1d4e20a9a77ea
0,       1775,       1775,        1,  1843200, 627eb4418a7757ddef1a77a1f6ac7991
0,       1776,       1776,        1,  1843200, 086aa083d5ed14fc04f43c8754e515a1
0,       1777,       1777,        1,  1843200, 63c179d62dd67cdf2caf9a1196112666
0,       1778,       1778,        1,  1843200, f56837ca24c98cd03fab722bc8fb0c49
0,       1779,       1779,        1,  1843200, fe2535f1cd7906da2675f73543d73009
0,       1780,       1780,        1,  1843200, 3c76040ebd4ea96dca8cffe735d9f5c1
0,       1781,       1781,        1,  1843200, a5ff18d48f289efa1f1f57ea93c78697
0,       1782,       1782,        1,  1843200, 308d1c2fd120adaa6fe23c35cfd30913
0,       1783,       1783,        1,  1843200, f5c0e3cb43f24b697a5d7bdc031d49a1
0,       1784,       1784,        1,  1843200, af8bdff367326e507100f2f74dc9901b
0,       1785,       1785,        1,  1843200, 77e43782215694017f1ef3fd260f53e7
0,       1786,       1786,        1,  1843200, 5e4a31a272fdac2cfdf8ae4d26d3201d
0,       1787,       1787,        1,  1843200, c4914e95de429531815dcd17369ae3b3
0,       1788,       1788,        1,  1843200, 256d51242176f2d00ad8f2eff2bb5d8f
0,       1789,       1789,        1,  1843200, 4ffd793ba3100c8dda8180614d6c558f
0,       1790,       1790,        1,  1843200, 86f3dbba1ec5afaa431db9c34fa50bb9
0,       1791,       1791,        1,  1843200, e1ab62e97416e2bd3e4ed62cc5508d1a
0,       1792,       1792,        1,  1843200, 346342e4471c31ed91ec31536cd819fc
0,       1793,       1793,        1,  1843200, 4f570ba458087a11a033e06506524106
0,       1794,       1794,        1,  1843200, 607902b6a0fed42eb24857a416474896
0,       1795,       1795,        1,  1843200, 9cbc203f86d307bf3953b3e4d8f25bf5
0,       1796,       1796,        1,  1843200, bfb71938382209255b0f3fa94caa1b42
0,       1797,       1797,        1,  1843200, dc1bf981179d894e0bbafb4684066fce
0,       1798,       1798,        1,  1843200, 83dfbcfae0250b411d15120b061d4a8f
0,       1799,       1799,        1,  1843200, 178db7abe23efa9da6c0e60e0a5602ce
0,       1800,       1800,        1,  1843200, dd918a241e4da7f27d7cfb1ee2703593
0,       1801,       1801,        1,  1843200, f9b264994802d9846692b860a98efd56
0,       1802,       1802,        1,  1843200, d51af7d35e6337d59a470662451f45fb
0,       1803,       1803,        1,  1843200, 9680a052ebb97279c758b82231c69300
0,       1804,       1804,        1,  1843200, 207c921052d325bd0fb889c4fc8eeee1
0,       1805,       1805,        1,  1843200, 86f91e2e623587f4ea4eba4073f0c5c2
0,       1806,       1806,        1,  1843200, b277765b5d3f6f4eed9c86bbca627171
0,       1807,       1807,        1,  1843200, 0d249ac921da848b864df5f0a4a2a2df
0,       1808,       1808,        1,  1843200, 164ce50f184c1348ef0e9f7cb9867874
0,       1809,       1809,        1,  1843200, 9780a7036c59e6730219debfc445e0a3
0,       1810,       1810,        1,  1843200, 66b88fb3043ba2e9a730a2f8e1ef7702
0,       1811,       1811,        1,  1843200, b1c2c75df1674423bd3462891528a066
0,       1812,       1812,        1,  1843200, 229f8a1084c4c4cc7747ba1490435bdf
0,       1813,       1813,        1,  1843200, 0e6f2b3620dfe95a31bdccbab9e639de
0,       1814,       1814,        1,  1843200, 9a3c74052950dd44c8aa07b163ed153c
0,       1815,       1815,        1,  1843200, 46a077304cd479a80d7eee1aaf77d255
0,       1816,       1816,        1,  1843200, 42b243f3bab14054f5b7defac59b156b
0,       1817,       1817,        1,  1843200, c6230fc655ab3a79319c9c5faa297389
0,       1818,       1818,        1,  1843200, 62c9c215cf8c9246f24855f5e24d9559
0,       1819,       1819,        1,  1843200, e7ea85d49fb693f87111091333548bc3
0,       1820,       1820,        1,  1843200, d6c7483ac904cd97a9520594d297c906
0,       1821,       1821,        1,  1843200, 092e46396c65170ee5e72320da4465b0
0,       1822,       1822,        1,  1843200, 3f4416317d13fc17b2a22ba5bd8244fd
0,       1823,       1823,        1,  1843200, 2beff38532e576ce86e34dd08bb212ef
0,       1824,       1824,        1,  1843200, 29c22dd32282a55ab445f4177572d8f1
0,       1825,       1825,        1,  1843200, 3d976af3f3bcefcc5fe51b1187565d88
0,       1826,       1826,        1,  1843200, 17182ef1c2b636336ff2cbd270a75411
0,       1827,       1827,        1,  1843200, 3f1da7bb3223378e7711f321a19abb3e
0,       1828,       1828,        1,  1843200, 6f5e9d73f7f21812f00930009110b31b
0,       1829,       1829,        1,  1843200, 488475e21bf3da2385eff70827a5519f
0,       1830,       1830,        1,  1843200, 5ae74a513c7764a6f29c13da8da02c30
0,       1831,       1831,        1,  1843200, 6e99bf5a3b9d8e49bae4d6aff87d623a
0,       1832,       1832,        1,  1843200, da3d6666d2d5fd75ee05329b17ef5d54
0,       1833,       1833,        1,  1843200, b630fe0e9ad15932e6b73bca262acff8
0,       1834,       1834,        1,  1843200, 0554aec0e71cfdf8fb6a293fd4de99b9
0,       1835,       1835,        1,  1843200, 88cddaa2af6f22eb4b5203101d75a08e
0,       1836,       1836,        1,  1843200, 30cc29144772e846e1b3131a31801e7c
0,       1837,       1837,        1,  1843200, 9b59651bfdf52c3f2de58aeb5832e89b
0,       1838,       1838,        1,  1843200, 034bbd87a1590742120107582bd3f132
0,       1839,       1839,        1,  1843200, 3368c5cebade4fc3c2e67b188c2bf9d5
0,       1840,       1840,        1,  1843200, 3b5f9f3172a76b178c1cd4bc68f0c515
0,       1841,       1841,        1,  1843200, b7aa1b6a982eb38912a0a0d2136f0abe
0,       1842,       1842,        1,  1843200, 231b07bd76d16a6eaabf6cd81b69a091
0,       1843,       1843,        1,  1843200, 2d602dff0390c8fc2ccb43ccb5cf3d13
0,       1844,       1844,        1,  1843200, b89426e683117f3a70b462499f2f5768
0,       1845,       1845,        1,  1843200, 0d3382cae4442e546c3cd7c8a962d1b9
0,       1846,       1846,        1,  1843200, 0cce158f7cfdf7c94339575e1f31b4ed
0,       1849,       1849,        1,  1843200, 6235642ba445218eebefe6bc908782f3
0,       1850,       1850,        1,  1843200, 436351770716343ac7ed35ecaf6c1d5e
0,       1851,       1851,        1,  1843200, ac3f342c0f97878ed6f8c3eba340ff32
0,       1852,       1852,        1,  1843200, 236d3d2bf0d0ae5fa150cae1ae07c964
0,       1853,       1853,        1,  1843200, 69ff214575e847b02ecc15187254abf7
0,       1854,       1854,        1,  1843200, 61a2b074dd1f5d7e9bc1c4effad5e37f
0,       1855,       1855,        1,  1843200, 717b30bb6df4b3254d3dfd6716daa76d
0,       1856,       1856,        1,  1843200, b9a1e992221537e7dd5079f2fca92468
0,       1857,       1857,        1,  1843200, 357f3891ebe6bd2979c0884f26b1d691
0,       1858,       1858,        1,  1843200, 5c86d8cfe878e083200da66bf4700a43
0,       1859,       1859,        1,  1843200, 636802e7531cb4f5dcc5a299ca8a7f7f
0,       1860,       1860,        1,  1843200, 2b894c155c7c84cc223f6041e192db66
0,       1861,       1861,        1,  1843200, fd582db0688c669d6f05e778269e7353
0,       1862,       1862,        1,  1843200, 30ab3619b42d92d328ee23386f3c9c75
0,       1863,       1863,        1,  1843200, 8364db0cc4d8bdb350df1562b2877a20
0,       1864,       1864,        1,  1843200, 38e7a76c9b7f999443ffa15c413b8574
0,       1865,       1865,        1,  1843200, 242847d906b02a87789360f989998ced
0,       1866,       1866,        1,  1843200, ded28cb7580c1246ad490784f3621733
0,       1867,       1867,        1,  1843200, 784a04dc5754df90ac359cf1a6bf5bed
